UniqueCount	AmbigCount
1	4037
0	38942
0	38957
0	38744
0	38759
0	37710
0	37725
479	0
0	12459
0	12362
0	11193
0	11096
0	11172
0	11075
0	11350
0	10810
0	7131
0	7443
0	7484
0	5600
0	5912
0	5953
0	5231
0	5543
0	5584
73	3553
0	3553
0	30173
0	26387
323	21057
104	30154
270	29227
0	30398
169	21057
14	21057
0	30225
0	30450
0	25417
0	29203
5809	0
2704	0
14	1339
32	1339
4560	0
8787	0
2854	0
63777	0
69	0
25	1684
0	1684
0	3852
0	3858
0	3018
785	6535
618	6690
4481	0
30514	0
12	457
0	457
0	311
79	311
1	471
26	380
74	471
1433	0
76	121
1	119
0	121
3177	0
7814	0
4493	11962
0	11962
20545	0
1	7072
541	7072
106	0
56	0
3	52
0	52
3	91
0	91
174	0
9879	0
2016	755
0	755
3164	0
0	8040
0	8124
2	7969
110	8293
0	1166
0	393
0	7478
0	7562
0	7068
0	7152
0	6345
0	6070
1572	0
9567	0
2595	0
1561	87442
0	87442
78	53642
14016	0
1751	0
631	4429
72	158
0	4271
9013	0
142	4709
0	4709
5101	0
1133	0
2605	0
0	7196
951	7196
220	2517
0	2517
0	3003
501	3003
400	6103
0	6103
0	51
7	25
1	51
107	3932
0	3932
202	1796
288	3232
0	3232
0	4398
36	4187
34	4397
0	4187
578	0
724	0
848	0
1569	0
1816	0
3	937
4	939
137	939
21	938
1337	0
1	5
0	4631
0	4633
0	4638
0	4640
0	759
13	759
39	759
600	0
42603	0
219	0
18179	1
256	4465
15	4465
7940	0
2484	0
2360	0
1701	0
1840	0
325	9
1683	990
36	990
211	2347
0	2347
2740	0
484	44043
288	44043
8966	0
88	4575
0	4575
0	2012
283	8259
46	8213
350	8218
155	8213
540	8254
9448	0
404	9356
2	9356
846	16079
9	16079
410	1902
89	1902
2249	0
2778	39
5850	0
78	1179
58	1179
2342	0
54	1174
296	1174
84	68
0	53
1557	694
0	34
47	195
0	195
0	11
86	0
2	788
0	755
6	788
0	6428
0	6435
502	4894
0	28746
515	11689
145	4927
33	27465
0	12236
0	10795
0	10662
447	2497
4	2497
1726	0
1655	0
1944	0
83	1355
0	1355
630	0
51	7835
329	7835
472	525
0	525
31	1920
174	1891
70	1898
175	1869
32	1255
106	1255
0	1075
78	1648
1135	1658
0	1648
148	938
5	938
270	6352
163	6352
27	3098
13	3013
4	3016
0	2396
0	1276
0	2074
33	1230
59	1266
25	0
6	0
22	0
16	0
6222	0
2392	0
2631	3618
0	3618
287	14270
13	14270
409	0
39	1905
30	1905
0	758
29	581
21	1601
0	1601
2875	0
1349	7355
1251	7355
621	1830
14	397
9	782
0	1048
1063	0
6	4962
20	4962
216	3850
29	2269
0	2269
2720	0
93	20376
0	20376
4	402
2	481
0	728
0	256
0	730
59	686
0	696
48	8071
0	8092
5	7649
117	7141
14	7652
0	7799
3	7606
2	334
0	334
0	315
0	315
95	2355
0	2355
0	636
2576	200
2	200
152	23826
359	23826
523	0
2	1776
0	1473
0	1468
0	1165
3	2871
273	2871
52	953
4	927
113	924
0	895
0	829
696	0
178	1183
102	1392
9	515
9	263
0	1135
1035	0
449	1452
0	1452
338	3415
0	3415
2775	0
62	2522
2116	2411
15	2185
174	3005
358	3005
243	14138
0	14138
7001	0
103	382
0	382
2	0
4925	0
0	290
1	290
496	489
0	489
908	0
657	0
46	78
0	78
157	3401
0	178
6	3401
0	170
0	2422
0	1555
1066	0
0	24382
6	24382
294591	0
22687	98394
0	98394
879	98394
0	52848
2	52848
7283	0
8246	144309
0	144309
1	104249
62	104727
4	105336
8	103699
0	95002
6	94690
0	92766
0	91892
0	91453
167928	30296
0	349688
67	350564
295	196321
3	261747
0	224074
0	224950
209255	0
233032	0
0	162945
24	164792
0	155080
0	156927
0	256310
866	256310
0	256118
44285	115566
143	115566
131286	0
12994	175800
0	175800
988	1604
0	1604
0	1396
0	740
172792	0
1800	140887
0	55495
10	101579
26	99371
5	97607
392	97464
4	103025
1	102910
1	34436
0	177778
199	177778
8	23708
15523	101172
186	101172
193228	0
15023	149524
0	149524
155948	0
4441	125918
0	125918
304	148693
10135	163707
5	163707
0	148693
109210	0
114363	0
56212	32259
179	32259
10887	109693
0	108673
203	109693
136900	0
7262	0
50553	0
4754	38395
0	38392
0	38393
0	38395
59	38395
45892	66373
325	66269
7	66385
22365	111399
309	111399
0	62894
55	62894
45953	17628
95	17628
20843	43136
0	38216
259	42719
0	43068
32384	39138
12	39136
11	38647
1	38285
0	38214
3488	38310
7399	115967
289	115979
0	101554
0	61395
7324	63588
0	63566
0	63588
66225	0
8328	88195
0	88195
35	88195
17511	72282
1725	72282
0	1392
1862	1392
0	1392
17926	66419
0	65060
0	65142
0	65278
0	65681
0	65723
0	66419
78115	0
0	99515
599	99515
15	0
0	97371
0	97437
412	97437
10326	15646
13705	0
0	16767
0	16767
0	19343
233	19343
0	19343
0	9303
54	9303
15	7818
0	7818
338	7195
0	7195
7858	35
6291	0
269	5319
0	5319
298	5181
10	5181
6933	0
279	2903
0	2903
9136	218224
0	218224
0	188215
192	188215
10323	163465
0	163465
219836	0
215544	0
181513	0
20581	89473
2339	70765
0	87892
13	84674
201021	0
21847	129540
1725	111553
7	99257
4	95123
8	107449
9	82886
0	107216
176708	0
114067	0
147106	0
0	97694
0	107363
0	107802
556	107802
101506	1
16419	139182
0	139182
104281	0
23464	99596
59	99596
14993	97545
197	97545
128427	0
102014	0
6865	102423
30	102423
68577	0
9	81404
2	81404
0	81404
0	68414
114	41004
13681	149324
0	149324
0	44720
0	127367
0	133501
0	133722
777	133722
23084	153159
194	153159
9118	75504
0	74853
0	75504
0	71620
169	71620
67347	0
58830	0
0	83757
51	83757
0	74284
315	6299
0	6299
7770	0
459	6538
0	6538
0	8200
11	8198
5629	0
6137	0
5520	0
306	5135
0	5135
0	514
3918	0
4402	0
0	12344
7	11916
0	11304
0	10876
149	1152
1128	0
0	6552
27	5842
0	5822
11	6040
0	4297
4262	0
137	4597
0	4597
996	6516
7	5319
94	5165
0	3781
457	6959
7554	0
0	15499
4	15104
0	15710
27	16055
730	14862
603	2728
321	2728
406	1298
62	1456
62	1456
2879	3390
487	3625
283	3679
355	4794
383	4882
34	1145
0	1524
260	3411
0	3411
0	1714
74	2504
0	2504
470	5895
191	5895
640	0
3212	0
1428	0
46	9173
758	9173
14297	5174
0	5174
651	14676
48	14676
0	29648
0	29023
0	29333
0	28897
0	5857
0	6775
7984	0
77	164471
0	171274
0	168924
307	171412
0	140373
1376	0
7265	0
0	35262
0	34082
0	29901
0	28721
7219	0
3	0
1079	3693
0	3692
0	3294
2412	2549
5	2548
21	2549
2628	0
46	8969
0	8969
7246	515
73	0
1511	5637
33	5637
7	0
0	10609
50	9849
0	10598
0	10177
0	10790
0	10801
0	9480
0	10106
0	9288
0	9330
0	8635
0	6723
0	9956
0	9914
0	9261
0	7349
0	8044
0	4975
2740	0
3518	0
12691	0
17154	0
3299	0
254	5592
503	5592
162	6515
0	6515
27723	0
0	3903
0	3903
162	2552
718	0
79	2445
0	2445
6074	0
8	4964
0	5373
0	5373
9	4119
4792	0
1418	0
569	3548
0	3548
11865	0
1945	0
0	1962
0	1962
106	676
0	676
0	820
0	843
0	310
2	266
69	827
21	804
16	740
1913	0
0	1499
5	1499
20	400
17	400
68	386
1384	2372
10	2372
155	4495
74	2412
11	4656
0	6033
0	5855
96	5349
0	5940
0	4826
0	6128
0	5950
0	6591
0	5477
8	305
0	305
27	428
10	428
28	428
386	7423
0	7423
0	2477
123	2477
1762	0
1086	0
13	1054
0	1054
1653	0
670	0
37	4347
0	4347
0	4061
0	4162
0	4011
100	1733
47	1974
162	1974
74	0
822	0
865	18170
151	6643
0	18150
30	17422
0	17442
374	17622
26	6643
6576	0
446	19786
0	14703
0	19786
0	18490
368	0
7119	2
224	2
83	1
0	0
18	0
6	4
7	4
53	0
1	8
0	8
7	0
0	3
0	3
0	3
68	0
771	0
103	0
0	1738
7	1677
0	1407
0	1346
0	134
2660	0
1227	0
940	0
301	4278
0	4268
128	3788
0	8074
49	8122
0	8284
0	8239
0	8301
0	8206
0	8233
0	8254
0	8107
0	8169
0	8101
0	8152
164	7872
0	6454
0	6652
32	6484
38	6380
0	6380
49	6548
13	6548
30	6548
31	6548
8054	0
808	120465
0	120465
0	116799
1139	120150
27	1343
10	1343
2038	0
11	2753
1	2753
0	2675
1	957
0	3163
0	3089
56	3089
0	2907
2751	0
445	39673
13	10222
0	33960
0	40332
0	39283
62	37988
0	36083
0	39861
56	13653
111	33548
23	25709
0	10996
261	40355
665	40011
0	6439
26	6275
0	1530
107	10992
0	10992
767	6265
2	6265
0	0
404	940
0	940
19	0
161	0
2094	12243
2	12243
0	7941
13	7945
0	7748
0	6849
0	6848
0	6837
0	7226
0	6506
0	6505
0	6493
0	6883
262	1821
30	1821
992	0
957	10636
182	5368
0	8472
1003	0
443	157
2	157
0	607
121	607
6351	0
492	3650
91	2271
11	3662
5448	0
2190	0
31	7474
42	7474
0	7253
0	7474
1494	0
0	4214
1339	4434
0	4434
153	4380
0	2156
1	1677
0	1677
2422	0
8794	0
191	1935
0	1935
0	1
7417	0
12	0
7948	0
2	0
5076	2
10	0
18	9
16	0
5735	0
1548	0
1907	0
0	1818
448	1818
4811	0
5445	0
1331	2178
16	2178
524	2133
0	2133
2388	0
2319	0
3144	0
2036	8040
39	8040
2856	0
1095	4490
16	4490
19175	0
214	1561
0	1494
70	1394
24	1561
236	2014
251	1556
1	1821
0	1916
12	4182
0	4182
1671	0
364	10070
0	10070
51	8377
303	8377
1	8377
201	21046
24	21046
0	19224
21	3149
2	3149
0	2924
214	0
1059	2890
900	2890
2215	0
288	5218
2	5222
0	3557
0	7717
0	2773
0	7523
0	6210
0	5999
6	2859
0	819
5845	0
62	3221
17	3193
0	3123
7	2253
0	2363
633	0
2456	175985
631	175985
3157	0
90	4203
0	4203
338	0
0	9329
236	9329
51	0
107	0
46	0
5	0
45	49
0	49
62	0
112	0
10	0
857	784
0	784
0	594
0	0
122	0
1	0
3	0
0	1397
11	1397
13	262
4	12
0	12
11819	0
2045	0
0	16896
0	16078
0	15319
0	14985
0	18470
0	15790
0	18136
0	18429
0	15274
0	15304
0	14486
6674	0
10	211
0	211
6	51
0	51
26	2800
9	2800
1243	0
7730	0
57	377
0	377
4089	31446
0	31446
33	0
0	8
2	8
2166	0
134	0
1470	7873
1336	7873
3	0
200	0
35	0
5241	23548
0	23548
1178	120
718	10
326	3255
0	3255
0	1752
17	1752
0	1309
101	0
87	0
1518	0
193	1689
398	1689
50	296
0	296
12	8365
296	8365
110	3569
0	3569
219	0
0	41
1	0
1060	0
271	17444
0	17444
33	930
0	928
0	930
697	0
2061	7913
0	7913
237	2990
0	2989
0	2937
889	0
523	0
2875	0
0	5409
446	6108
205	6108
52	2899
0	2972
2	2468
3	1153
0	1153
2281	0
3	0
2	0
1	0
7	0
229	0
9	0
0	0
1	0
11	144
35	144
32	0
68	0
1	0
0	0
69	0
27	0
1	0
0	0
24	0
13	0
7	0
11	0
27	0
23	0
45	0
8	0
0	0
1	0
9	0
25	0
18	0
20	0
1	0
42	0
552	0
37	0
34	0
0	0
8	0
4	0
10	0
44	0
7	0
0	3
6	0
15	4814
0	4754
0	4433
0	4373
0	4107
0	1663
2135	0
4	0
0	0
205	0
8	0
82	0
3	0
17	0
8	0
126	0
5	5
0	5
26	0
6	0
24	0
12	0
6	0
16	0
0	0
6	0
0	0
105	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
613	0
647	0
18	0
26	35
3	35
9	0
1	0
16	0
2	0
2	0
10	0
6	0
4	0
0	0
10	0
1	0
0	0
82	0
8	0
137	0
121	0
108	0
0	0
12	0
2	47
0	47
3	6
0	2
0	2
0	6
22	153
1	0
147	0
65	0
8	0
17	0
2	0
3	0
8	36
19	36
0	31
0	18
0	20
0	14
0	0
118	0
30	0
464	760
0	760
0	547
119	0
139	0
32	0
74	0
71	0
59	0
62	0
148	0
158	0
23	0
10	0
9	0
15	0
45	0
0	0
48	0
1	1
0	1
3	0
5	0
8	0
7	0
35	0
2	0
22	0
0	0
10	0
21	0
326	0
35	0
9	0
222	0
1	0
17	0
3	0
10	0
41	0
4	0
0	0
1	0
21	0
4	0
3	0
50	11
14	0
26	0
23	0
7	0
2	0
16	0
1	0
3	0
4	0
2	0
7	0
23	0
0	0
3	0
5	0
0	0
0	0
42	0
15	2
1	510
0	413
2	854
0	188
0	582
0	238
0	210
0	557
0	213
0	187
11	0
7	0
14	0
2	0
12	0
3	0
1	0
67	0
17	0
68	0
103	0
3	0
34	0
128	0
0	38
11	38
24	0
23	0
36	0
35	0
258	0
2	0
6	0
5	0
2	6
0	6
18	0
2	0
1	0
2	0
0	0
0	0
56	0
7	0
11	0
3	0
94	0
7	0
15	0
13	0
21	109
1	114
0	109
11	0
18	0
2	0
0	0
4	0
12	0
2	0
28	0
1	0
20	0
0	0
0	0
4	0
24	0
70	0
10	0
188	0
22	0
2	0
30	0
0	11
0	11
1	14
14	14
16	0
19	0
0	5
0	5
16	0
22	0
2	0
1	0
2	0
6	0
4	0
2	0
0	0
52	0
7	0
3	0
1	0
1	0
132	0
1	0
1	0
11	0
6	0
3	0
4	0
7	0
4	1
29	4
0	0
40	0
57	0
559	0
159	0
123	0
42	0
54	0
4	0
2	4
0	1
25	0
2	0
13	0
0	0
10	0
0	0
0	0
10	0
7	0
77	0
3	4
1	4
6	0
4	0
24	0
5	0
15	0
11	0
0	0
0	0
1	0
40	0
151	0
2	7
0	7
17	0
2	0
10	0
5	0
12	0
6	0
1	0
4	0
9	0
5	0
4	0
7	0
1	0
4	0
20	1
0	1
1	1
6	0
4	20
0	20
4	0
2	0
2	0
21	0
8	1
32	0
1	4
43	1
16	6
0	6
158	0
12	0
8	0
7	0
8	0
30	0
60	0
3	0
205	0
207	0
76	0
6	0
14	0
4	0
47	0
1	0
12	0
2	0
73	50
23	36
0	26
14	0
3	43
4	43
8	0
1	0
16	0
1	0
5	0
1	0
1	0
7	0
1	0
17	0
13	0
1	0
16	0
0	0
0	0
7	0
35	0
5	0
1	0
48	138
0	138
8	0
1	0
3	0
55	0
4	11
0	11
32	0
15	1
18	0
9	0
0	0
11	0
1	0
0	0
0	0
4	0
1	0
0	0
0	0
4	0
3	0
2	0
2	0
1	0
5	0
1	0
1	0
0	0
3	0
6	0
36	0
5	5
0	5
6	23
6	23
0	50
0	50
3	0
6	0
9	0
35	0
38	0
0	2
0	2
4	0
12	4
11	4
15	0
4	33
0	33
5	33
14	0
124	0
1	0
12	0
20	0
2	0
18	0
112	0
151	0
55	0
7	0
1	1
0	1
99	0
0	0
18	2
8	2
566	6
3	0
13	0
83	0
2	9
0	9
11	0
28	0
5	0
8	0
32	0
13	0
1	3
36	0
11	0
22	0
1	0
1	0
4	0
1	1
0	1
11	0
7	0
0	0
9	0
0	3
1	3
75	0
16	0
3	3
44	0
11	0
1	0
0	0
3	0
1	0
0	14
0	6
0	3
0	11
2	0
0	0
0	0
34	336
204	336
0	4
0	4
8	0
1	35
0	29
0	27
59	0
0	0
14	0
0	0
0	17
14	17
29	4
44	4
11	0
41	0
9	0
0	0
0	0
0	0
37	0
7	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
3	0
0	0
0	0
0	0
0	0
18	0
3	0
12	0
1106	0
121	0
7	142
0	142
396	0
3217	576
0	17299
246	13481
5	13481
279	17299
174	0
2	359
4	359
61	359
128	0
101	0
3434	26549
309	26549
3563	0
103	0
32	0
12	0
155	0
696	1383
0	1383
0	16578
730	16578
58	0
15	0
7	0
4	0
6	0
137	0
45	0
0	0
0	0
2	0
18	0
31	0
0	4
0	4
6	0
23	0
0	0
0	4
0	4
0	3
4	0
12	0
16	0
1	17
0	11
4	17
0	4
0	5
0	3
3	3
31	0
6	0
2	0
1	0
0	0
6	0
6	0
3	20
2	20
7	0
48	0
6	41
6	41
4	33
7	33
0	2
10	0
0	0
1	0
88	0
6	0
1721	0
134	0
1	0
19	131
5	131
8	162
10	162
177	0
166	0
26	0
4	0
1	0
16	0
1	0
8	0
18	0
2	263
0	162
1	247
0	146
13	0
0	0
0	0
0	0
0	0
17	0
2	0
4	0
10	0
4	0
1	0
8	0
19	0
90	0
6	0
4	0
6	0
4	0
3	0
34	0
2	0
42	0
13	0
6	0
15	0
51	0
75	0
6	0
2	0
0	0
5	0
36	0
104	0
22	0
0	0
15	0
0	0
0	0
3	0
1	0
0	0
2	0
2	0
1	0
2	0
0	0
0	0
1	0
1	0
3	0
0	0
5	0
1	0
0	0
3	0
0	0
0	0
1	0
0	2
0	2
0	0
0	0
0	0
0	0
11	0
2	5
0	5
2	0
8	0
2	0
1	0
19	0
0	7
4	7
36	0
92	0
0	0
9	0
0	0
1	0
2	0
25	0
35	0
9	0
86	0
17	163
0	163
0	152
19	106
1032	0
26	0
3	0
29	0
1	0
13	0
9	0
6	0
27	0
4	16
0	16
0	0
0	0
0	1
0	1
0	2
2	2
41	0
12	0
0	0
4	0
0	0
1	0
2	0
33	0
0	0
0	0
0	0
0	1
2	1
2	0
0	0
0	0
0	0
3	0
2	0
76	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
2	0
0	0
0	0
0	0
0	0
17	0
120	0
2	0
5	0
0	0
0	0
14	0
12	0
1	0
5	0
0	0
40	0
12	0
26	0
1	0
2	0
6	0
77	0
1	0
2	0
1	0
12	0
0	0
0	0
0	0
8	0
2	1
0	1
6	0
13	0
13	0
8	0
20	0
1	0
82	0
302	0
2	0
61	0
12	0
1595	0
5	0
5	0
1	0
0	4
1	4
3	0
1	0
0	0
1	0
64	0
7	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
14	0
21	12
0	12
35	0
2	10
8	10
11	0
6	0
12	0
13	0
7	0
21	3
2	3
28	0
28	0
1	0
6	0
3	0
6	0
0	1
3	1
0	0
2	0
1	6
0	6
11	0
8	0
0	0
0	0
3	0
4	0
5	0
0	0
42	0
7	0
1	0
58	0
39	0
2	26
0	26
94	0
15	0
0	0
3	0
18	0
2	0
61	31
0	31
0	23
11	0
79	0
2	0
0	0
1	0
0	0
25	2
51	0
41	0
9	0
0	2
5	6
0	4
0	6
0	2
0	2
0	2
6	0
0	0
1	0
0	16
24	0
7	0
0	0
8	0
1254	0
0	0
1	14
0	14
3667	0
3	0
0	3136
0	3307
5	3307
0	4240
0	4240
162	768
8	768
0	835
14	849
36	835
40	849
65	0
591	3862
6	3862
629	1615
0	1615
6	675
856	0
2	0
1	0
25	0
5	0
0	3
0	3
33	54
0	54
18	27
3	4
15	1
0	0
0	0
1	0
0	0
1	0
5	0
0	0
0	0
3	0
8	3
0	0
0	0
1	0
4	7
0	7
36	0
3	0
16	0
18	0
4	0
0	0
0	0
15	0
42	0
3	0
5	0
16	0
1	0
44	0
15	0
0	1
0	1
9	0
36	0
0	0
0	0
1	0
14	0
0	0
13	0
15	0
3	0
0	0
35	0
107	104
0	104
0	0
0	0
0	0
7	0
2	0
3	0
26	0
33	0
0	1
0	1
8	0
72	0
198	0
0	0
12	0
303	0
1	0
18	0
68	0
16	0
9	0
40	0
29	0
31	0
7	0
6	0
0	0
14	0
5	0
2	0
10	0
22	0
884	0
2	1
0	1
0	3
0	3
0	0
7	0
23	31
1	31
0	1
1	0
80	0
7	0
0	0
6	0
30	0
0	0
25	0
12	0
0	0
0	0
51	0
3	0
10	0
10	0
3	0
3	0
78	0
102	0
0	0
19	0
19	19
0	19
0	0
112	5
21	5
13	0
15	53
0	53
14	0
3	0
2	0
1	0
309	0
0	0
49	0
64	0
24	0
8	0
85	0
80	0
39	0
8	0
7	0
7	0
7	0
3	6
0	6
2	1
396	489
0	489
7	0
9	0
0	8
1	8
7	0
16	0
1	0
8	0
1	0
29	0
0	0
12	0
4	0
84	4
0	4
81	0
9	0
3	0
1	0
0	0
0	0
2	0
1	0
0	0
18	0
4	0
19	0
3	13
0	13
1	13
6	0
9	0
5	7
0	7
2	0
5	0
7	0
12	0
9	0
9	0
8	0
0	0
54	0
41	0
4	0
47	0
1	0
0	0
1	0
22	10
1	0
5	0
15	32
1	32
4	0
2	0
0	0
0	0
70	0
2	3
0	3
3	0
5	48
9	48
0	0
9000	0
123	3537
0	3537
4	129
0	129
1664	0
84	1057
0	1057
0	1004
0	970
70	0
961	0
878	0
3343	2167
178	2167
8927	0
0	7136
0	5942
0	6453
0	5977
0	5890
0	5292
0	1123
0	680
0	1038
0	6484
0	5290
0	5801
0	5325
0	5981
0	5383
0	6221
0	5623
0	3555
0	3603
0	5895
0	5297
0	6036
0	5438
0	6976
0	5782
0	6293
0	5817
0	3610
0	5388
0	4790
0	5546
0	6417
0	8144
0	7611
0	7630
0	5001
0	4468
66	4487
0	7877
0	7344
0	7363
0	7643
0	7110
0	7129
111	4746
11	4746
0	6364
6	6364
8747	0
0	2417
334	2302
0	1976
2	1256
2	1387
43	1300
87	76
0	1384
0	178
2	913
209	3599
22	3394
0	3026
5586	0
1	1681
272	1681
9906	0
850	1748
0	1748
11	1394
663	430
3	430
268	9325
0	9325
1322	0
186	3651
0	3651
4317	0
93	0
147	0
82	0
7	121
1	121
0	1524
0	1507
0	359
0	1454
0	1438
20	47
4	47
2066	0
7494	0
3019	0
359	3643
0	1940
0	1075
2	3643
1631	0
87	2994
71	2994
0	2994
117	512
6	512
0	419
0	360
0	198
0	71
70	0
737	6
77	806
6	806
80	850
97	850
383	2023
0	2012
0	2057
0	1994
32	797
0	797
141	0
242	0
163	1445
0	1445
1091	0
6	0
45	1840
0	1840
8	1787
537	5078
54	4888
13	4728
0	4532
15	12919
0	9546
0	7051
0	12355
0	8982
0	6783
634	8566
0	8417
0	5182
186	8566
77	9606
1008	12269
0	13292
0	12935
0	7363
48	11208
0	13690
0	4192
0	13941
45	13941
9531	0
1	0
1445	3270
5	3427
78	3217
0	3217
22	357
24	357
0	5638
0	5540
84	4939
14	5224
12	4936
0	4939
0	5039
0	2292
0	2392
3498	0
0	4966
4	4966
15	149
6	149
24	131
2150	0
9	1
0	1
58	2588
0	3104
351	2540
1006	3004
152	1662
159	1662
26	338
8	338
3	12
4	12
874	0
3373	0
31	10788
506	10788
423	12753
0	12753
21	36347
0	32918
75	36347
72	36347
8	0
0	8510
11	9275
144	25745
23	118762
0	216755
0	216734
0	217628
0	217607
161	216033
0	12919
0	13302
106	13784
0	13401
0	11024
0	11407
0	10547
0	10930
0	7513
0	7896
0	14967
1793	11281
0	10871
97	10328
0	13575
0	12794
0	11398
0	11191
0	11389
14	11389
0	14276
0	11543
0	10170
0	9389
4	7993
0	251477
0	283936
0	283785
0	192651
4	143224
0	192779
0	211377
0	211509
3	235435
5	227887
660	243103
25	237896
8	238995
0	232568
1	219233
0	216400
0	232677
0	228246
6	218864
0	235431
6	228368
5	242768
22	234822
18	234876
16	235548
3	232450
0	232551
37	232551
2	232658
9	235026
0	202569
4	235049
4	217029
5	240591
5	235137
0	223801
0	223135
5	234914
0	233357
1	221974
0	219141
0	235057
0	222671
36	223410
10	223771
0	224655
2	214960
1	222775
4	220128
2	235071
0	234799
0	234724
35	243797
0	283895
0	235028
16	235234
28	235666
606	0
2692	0
57	2007
0	2005
0	2007
12	2596
404	2596
0	18189
208	16456
206	17314
2208	0
9	863
6	862
0	811
1187	0
1192	0
0	1
0	1
0	1
0	0
0	7632
220	7254
0	6869
0	6491
0	6606
0	6984
3004	0
546	0
727	0
667	12316
1	9601
0	12288
0	10938
166	140
0	140
765	2941
0	2941
17	502
0	502
741	0
63	2923
83	2923
0	2923
39	416
0	416
39	369
0	4011
1	4011
4686	0
382	3911
106	4925
9	0
8846	0
600	0
72	2539
18	2539
54	1025
44	1025
0	1025
0	3290
159	4021
0	4019
101	4021
491	823
3	810
3	823
2443	0
4805	0
7	3586
0	3586
0	3430
0	3160
716	12314
244	12314
44	0
10	449
0	434
36	432
168	0
0	0
2971	0
0	9616
0	9718
0	9587
0	9189
0	9291
0	9689
0	9218
55	9320
34	449
0	449
939	0
220	9397
0	9083
17	9397
7834	0
146	12633
589	12633
88	5321
4	9057
371	3055
3049	2826
0	3057
472	16104
0	16104
140	17785
16	5925
0	18302
180	18390
0	18390
328	2118
78	2118
1468	0
241	8162
518	8647
0	8647
0	8384
1871	0
164	11073
186	4143
0	4143
0	10052
18	5881
0	11073
0	6364
11	4356
0	3605
99	0
281	10184
0	10184
56	8697
7515	0
9486	0
293	2370
2	599
40	2370
3276	0
4414	0
2153	3592
178	3592
7213	0
0	15045
0	15069
0	15618
0	17072
455	17072
695	0
490	0
12924	0
1485	0
335	0
262	0
2765	23227
266	18689
472	23227
0	56927
15	56927
108	57182
2326	57182
1	57160
3167	268
1855	0
332	0
3247	0
2369	0
1500	0
1433	38181
0	38181
3617	71880
0	71669
0	71731
0	71880
2885	0
769	0
1976	0
0	206
6	215
0	217
1272	0
0	1841
92	1854
0	6
0	8
0	8
11	0
112	0
37	0
0	0
0	0
0	0
3	0
1	0
0	0
33	0
0	0
2	0
0	0
1	0
0	0
2	0
113	1356
0	1356
0	2263
6	2194
219	2151
1397	0
37	7664
10	7664
2297	0
1351	0
65	577
4	577
1909	0
0	4506
3	4506
234	618
587	618
396	1811
0	1811
0	1811
2444	0
151	20607
0	21123
0	20037
0	15534
28	20301
230	20665
0	20016
22	21751
0	16125
440	0
351	1886
12	1886
2780	0
0	13584
0	12089
0	12598
0	10690
2092	0
45	847
512	847
8523	0
42514	0
191	3807
26	3807
0	11441
5	11441
0	30281
34	31122
11	23724
0	26457
0	27298
14	26718
0	5833
0	5631
9	17409
0	6091
0	5889
10	6296
1	6606
112	6729
1	17756
2407	8360
766	8360
159	3396
0	3396
0	3393
4682	0
1620	4545
7	4545
11309	0
3	19333
9	2559
4	18260
0	18300
0	18855
0	19328
0	18295
0	9829
0	9626
0	10327
0	10124
706	0
50	0
13	0
623	10992
0	10992
323	9711
30	237
9	237
22139	0
441	23662
0	23546
0	23544
0	23662
0	22657
0	22655
0	22773
36664	8549
0	8549
1632	2479
345	2443
0	4148
61	2610
4	4020
0	1804
291	1766
17	1766
5439	0
236	1748
0	1748
2	1584
0	1571
258	1571
0	466
825	0
1378	0
73	0
2432	0
552	5713
13	5713
149	4633
500	4633
5109	0
361	21000
14	21491
0	21491
0	21000
10	246
10	246
0	228
0	220
282	0
788	12
43	154
0	154
249	0
10	332
2	332
0	330
106	25
47	0
15249	0
2253	0
1408	0
526	0
97	3
21	3
997	0
2007	0
7236	0
379	1680
0	1680
0	1079
0	1079
0	1028
0	832
0	757
7	425
216	425
2325	0
346	0
0	1258
20	1258
1800	0
166	0
50	371
7	386
14	311
0	123
0	197
6	0
41	0
768	0
4169	0
108	1376
3	1228
0	1376
4456	0
2	731
12	505
0	708
25	718
4	253
0	253
1047	0
0	1148
0	1330
23	1269
6502	0
210	0
143	0
6	1060
40	1267
0	1267
3	5
2904	0
594	8031
281	8031
37	665
16	665
329	112
0	112
0	78
14	1196
18	1355
9	1313
841	0
161	2701
561	2701
104	2744
3	2744
0	555
62	555
27	528
359	0
94	1803
0	1883
0	1963
0	1968
118	1911
0	1878
0	6741
607	6741
61	0
222	0
3	335
0	335
0	330
0	431
50	431
16	38
1	1050
1	1050
10	188
0	188
0	160
137	0
919	0
80	1223
102	1223
38	1306
0	1306
196	5572
102	5572
695	0
427	0
2498	0
329	0
14	0
0	0
247	2396
21	2396
31	528
80	528
47	523
524	0
237	2927
0	2927
146	2903
0	2475
130	0
108	64
0	64
115	477
63	477
0	13046
2	12924
164	12759
245	4539
0	3227
2	3025
0	10599
0	9862
279	3180
0	3180
1	2659
0	664
588	28676
0	28676
0	27316
0	28083
0	26443
73	27091
3183	0
5062	1
619	8688
0	8688
3	6238
387	1990
0	1989
12	1990
7749	0
3469	0
0	6288
27	6288
2093	0
1642	0
3499	0
